"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8C5PNKYI","journalArticle","2024","Dudek, Iwona; Polczyk, Romuald","Memory distrust and imagination inflation: A registered report","PLOS ONE","","1932-6203","10.1371/journal.pone.0297774","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0297774","Imagination inflation happens when a person’s subjective confidence that an event has occurred increases after they imagine it occurring. In this project, our primary aim is to test whether memory distrust is related to the imagination inflation effect in people who are aware of the discrepancies between their own memories and what they have imagined. Our secondary purpose is to investigate whether the influence of memory distrust on imagination inflation is moderated by traits that are described as disengagement from reality and to test whether memory distrust mediates the relationship between self-esteem and imagination inflation. In a three-step procedure, participants (N = 300) will assess their confidence that a list of childhood events happened to them; then, they will imagine three of these events and reassess their confidence. Half of the participants will undergo a memory distrust induction procedure. In order to sensitize participants to discrepancies, some of them will be given cues about the source and/or perspective of the imagined events.","2024-02-07","2024-04-06 02:29:35","2024-04-06T02:29:35Z","2024-04-05 16:14:37","e0297774","","2","19","","PLOS ONE","Memory distrust and imagination inflation","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science Citation Key: Dudek-2024","","","","","False memories; Memory; Memory recall; Nonbelieved memories; Personality; Personality tests; Questionnaires; Vision","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZYZIZEBP","journalArticle","2024","Söldner, Lena; Paulus, Markus","I help, therefore, I am? - A registered report on longitudinal inter-relations of the three-dimensional moral self-concept and prosocial behaviours in preschool children","The British journal of developmental psychology","","2044-835X","10.1111/bjdp.12481","https://doi.org/10.1111/bjdp.12481","Children's moral self-concept (MSC) has been proposed to relate to prosocial behaviour. However, systematic assessments of their inter-relations are scarce. Therefore, this longitudinal study investigated the development, structure and inter-relation of prosocial behaviours and the MSC in childhood, using three measurement points at ages 4, 5 and 6 years. We assessed children's MSC and helping, sharing and comforting behaviours in a laboratory setting. Confirmatory factor analyses revealed a three-dimensional MSC structure at 5 and 6 years, but not at 4 years. There was inconsistent stability across time points regarding prosocial behaviour and MSC. For the comforting domain, but not the other domains, cross-lagged relations between self-concept and behaviour were present. Moreover, helping behaviour and self-concept were inter-related at 6 years. Results provide support for reciprocal associations between MSC and prosocial behaviour, albeit only in the comforting domain. They highlight the importance of distinguishing between types of prosocial behaviour and corresponding dimensions of the self-concept, as different developmental trajectories and associations emerge.","2024-03-01","2024-04-06 02:29:17","2024-04-06T02:29:17Z","2024-04-05 17:40:36","","","","","","Br J Dev Psychol","I help, therefore, I am?","","","","","","","eng","","","","","Europe PMC","","PMID: 38483075 Citation Key: Soldner-2024","","","","","Moral Development; Moral Self-concept; Preschool Age; Prosocial Behaviour; Prosocial Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7X72LLFF","journalArticle","2023","Fujitani, Ryosuke; Iwata, Kiyonori; Yasuda, Yukihiro","How does stock liquidity affect corporate cash holdings in Japan?: A pre-registered report","Pacific-Basin Finance Journal","","0927-538X","10.1016/j.pacfin.2023.102205","https://www.sciencedirect.com/science/article/pii/S0927538X23002767","This pre-registered report outlines a comprehensive plan for a paper aimed at examining the positive relationship between stock liquidity and corporate cash holdings within the context of Japan. This study aims to offer a novel explanation. Our explanation is rooted in the “dark side” of stock liquidity, suggesting that liquidity could exacerbate corporate financial constraints by increasing the stock price crash risk. If managers expect liquidity to cause the surge of the cost of external capital, they will have a precautionary motive to retain cash. We plan to examine whether stock liquidity positively affects corporate cash holdings in Japan. Furthermore, we plan to isolate our hypothesis from other possible explanations by assessing whether the positive liquidity-cash relationship is more pronounced in firms experiencing overvaluation.","2023-11-17","2024-01-13 08:00:02","2024-01-13T08:00:02Z","2024-01-12 14:55:10","102205","","","","","Pacific-Basin Finance Journal","How does stock liquidity affect corporate cash holdings in Japan?","","","","","","","","","","","","ScienceDirect","","Citation Key: Fujitani-2023","","","","","Corporate cash holding; Stock liquidity; Stock price crash risk","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2UVK4P4X","journalArticle","2024","Engstrom, Holly R.; Laurin, Kristin","Lower social class, better social skills? A registered report testing diverging predictions from the rank and cultural approaches to social class","Journal of Experimental Social Psychology","","0022-1031","10.1016/j.jesp.2023.104577","https://www.sciencedirect.com/science/article/pii/S0022103123001348","Are people with lower socioeconomic status (SES) better than those with higher SES at empathic accuracy, or recognizing others' thoughts and feelings? Two psychological approaches to the study of SES say they are, but emphasize different reasons. The rank approach argues that because individuals with lower SES experience low rank, they feel less in control and more threatened by others, so it is more valuable for them to understand others' mental states. The cultural approach argues that because lower SES cultures foster more interdependent values, people steeped in those cultures focus more on others, leading them to better understand others' mental states. Previous tests of the basic hypothesis these two approaches share have yielded mixed evidence. This registered report uses a large-scale, nationally representative sample to accomplish two goals. First, it tests the basic shared hypothesis, finding that lower subjective rank, social class cultural group, and income—but not education—all predict better empathic accuracy. Second, it explores additional research questions, finding that subjective rank more strongly predicts empathic accuracy compared to SES cultural group (consistent with the rank approach), but childhood SES more strongly predicts empathic accuracy than adulthood SES (consistent with the cultural approach). Results regarding the moderating role of the valence of the mental state being recognized were not consistent. We conclude there is indeed a negative association between social class and empathic accuracy, and discuss the degree to which this is due to the psychology of rank and childhood cultural socialization.","2024-03-01","2024-01-13 07:59:52","2024-01-13T07:59:52Z","2024-01-12 16:01:28","104577","","","111","","Journal of Experimental Social Psychology","Lower social class, better social skills?","","","","","","","","","","","","ScienceDirect","","Citation Key: Engstrom-2024","","","","","Empathic accuracy; Registered report; Social class; Socioeconomic status","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YZK3B6WY","journalArticle","2024","Većkalov, Bojana; Gligorić, Vukašin; Petrović, Marija B.","No evidence that priming analytic thinking reduces belief in conspiracy theories: A Registered Report of high-powered direct replications of Study 2 and Study 4 from Swami, Voracek, Stieger, Tran, and Furnham (2014)","Journal of Experimental Social Psychology","","0022-1031","10.1016/j.jesp.2023.104549","https://www.sciencedirect.com/science/article/pii/S0022103123001063","Analytic thinking is reliably associated with lower belief in conspiracy theories. However, evidence for whether increasing analytic thinking can reduce belief in conspiracies is sparse. As an exception to this, Swami et al. (2014) showed that priming analytical thinking through a verbal fluency task (i.e., scrambled sentence task) or a processing fluency manipulation (i.e., difficult-to-read fonts) reduced belief in conspiracy theories. To probe the robustness of these effects, in this Registered Report, we present two highly powered (i.e., 95%) direct replications of two of the original studies (i.e., Studies 2 and 4). We found no evidence that priming analytic thinking through the scrambled sentence task (N = 302), nor the difficult-to-read fonts (N = 488) elicited more analytic thinking, nor reduced belief in conspiracy theories. This work highlights the need for further research to identify effective ways of inducing analytic thinking in order to gauge its potential causal impact on belief in conspiracies.","2024-01-01","2023-11-11 02:46:36","2023-11-11T02:46:36Z","2023-11-10 15:44:28","104549","","","110","","Journal of Experimental Social Psychology","No evidence that priming analytic thinking reduces belief in conspiracy theories","","","","","","","","","","","","ScienceDirect","","Citation Key: Veckalov-2024","","","","","Analytic thinking; Conspiracy beliefs; Conspiracy theories; Replication","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D9KKHXG3","journalArticle","2023","Jones, Alexander; Silas, Jonathan; Anderson, Wayne; Ward, Emma V.","Null effects of temporal prediction on recognition memory but evidence for differential neural activity at encoding. A registered report","Cortex","","0010-9452","10.1016/j.cortex.2023.09.006","https://www.sciencedirect.com/science/article/pii/S0010945223002319","Previous research has demonstrated that rhythmic presentation of stimuli during encoding boosts subsequent recognition and is associated with distinct neural activity compared with when stimuli are presented in an arrhythmic manner. However, it is unclear whether the effect is driven by automatic entrainment to rhythm or non-rhythmic temporal prediction. This registered report presents an Electroencephalographic (EEG) study aimed at establishing the cognitive and neural mechanisms of the effect of temporal prediction on recognition. In a blocked design, stimulus onset during encoding was systematically manipulated in four conditions prior to recognition testing: rhythmic fixed (RF), rhythmic variable (RV), arrhythmic fixed (AF), and arrhythmic variable (AV). By orthogonally varying rhythm and temporal position we were able to assess their independent contributions to recognition enhancement. Our behavioural results did not replicate previous findings that show a difference in recognition memory based on temporal predictability at encoding. However, event-related potential (ERP) component analysis did show an early (N1) interaction effect of temporal position and rhythm, and later (N2 and Dm) effects driven by temporal position only. Taken together, we observed effects of temporal prediction at encoding, but these differences did not translate to later effects of memory, suggesting that effects of temporal prediction on recognition are less robust than previously thought.","2023-12-01","2023-11-10 15:38:41","2023-11-10T15:38:41Z","2023-11-10 15:37:59","130-145","","","169","","Cortex","","","","","","","","","","","","","ScienceDirect","","Citation Key: Jones-2023","","","","","EEG; Prediction; Recognition memory; Rhythm; Temporal expectation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVIA2M9U","journalArticle","","Dudek, Iwona; Polczyk, Romuald","Memory distrust and suggestibility: A registered report","Legal and Criminological Psychology","","2044-8333","10.1111/lcrp.12249","https://onlinelibrary.wiley.com/doi/abs/10.1111/lcrp.12249","Purpose The study aimed to explore how memory distrust impacts two kinds of suggestibility: misinformation effect (Experiment 1) and interrogative suggestibility (Experiment 2). We verified whether recognizing discrepancies between personal memories and externally suggested information, along with certain individual differences, moderates the memory distrust-suggestibility link. Methods Experiment 1 (N = 306) followed a classic three-step procedure with a discrepancy awareness test. In Experiment 2 (N = 316) a computerized version of the Gudjonsson Suggestibility Scale with a discrepancy awareness test was utilized. Both experiments manipulated the state of memory distrust and assessed participants' trait memory distrust, compliance, anxiety and self-esteem. Results While the effect of memory deterioration due to misinformation and suggestions was replicated, the hypotheses regarding the relationship between memory distrust and suggestibility were not confirmed. However, for interrogative suggestibility, individuals induced to doubt their own memory were more susceptible to suggestions when recognizing inconsistencies between the story and suggestive questions. Conclusions From the theoretical side, the concept of memory distrust appears to be useful to explain the reasons for succumbing to suggestions. However, our findings indicate that memory distrust toward committing omission errors and the experimentally induced state appear unrelated (misinformation effect paradigm) or marginally related (memory distrust state and interrogative suggestibility) to the tendency to yield to suggestions. This prompts further research using a different operationalisation of this construct.","","2023-11-10 15:32:03","2023-11-10T15:32:03Z","2023-11-10 15:31:21","","","n/a","n/a","","","Memory distrust and suggestibility","","","","","","","en","© 2023 British Psychological Society.","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1111/lcrp.12249 Citation Key: Dudek-","","","","","discrepancy detection; interrogative suggestibility; memory distrust; misinformation effect","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VE65P3IM","journalArticle","2014","Klein, Richard A.; Ratliff, Kate A.; Vianello, Michelangelo; Adams, Reginald B.; Bahník, Štěpán; Bernstein, Michael J.; Bocian, Konrad; Brandt, Mark J.; Brooks, Beach; Brumbaugh, Claudia Chloe; Cemalcilar, Zeynep; Chandler, Jesse; Cheong, Winnee; Davis, William E.; Devos, Thierry; Eisner, Matthew; Frankowska, Natalia; Furrow, David; Galliani, Elisa Maria; Hasselman, Fred; Hicks, Joshua A.; Hovermale, James F.; Hunt, S. Jane; Huntsinger, Jeffrey R.; IJzerman, Hans; John, Melissa-Sue; Joy-Gaba, Jennifer A.; Barry Kappes, Heather; Krueger, Lacy E.; Kurtz, Jaime; Levitan, Carmel A.; Mallett, Robyn K.; Morris, Wendy L.; Nelson, Anthony J.; Nier, Jason A.; Packard, Grant; Pilati, Ronaldo; Rutchick, Abraham M.; Schmidt, Kathleen; Skorinko, Jeanine L.; Smith, Robert; Steiner, Troy G.; Storbeck, Justin; Van Swol, Lyn M.; Thompson, Donna; van ‘t Veer, A. E.; Ann Vaughn, Leigh; Vranka, Marek; Wichman, Aaron L.; Woodzicka, Julie A.; Nosek, Brian A.","Investigating Variation in Replicability: A “Many Labs” Replication Project","Social Psychology","","1864-9335, 2151-2590","10/f56ddm","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000178","","2014-01-01","2023-09-05 13:57:56","2023-09-05T13:57:56Z","2018-04-10 20:39:06","142-152","","3","45","","","Investigating Variation in Replicability","","","","","","","en","","","","","CrossRef","","00372 Citation Key: kleinInvestigatingVariationReplicability2014d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JZHDH6AG","journalArticle","2023","Dienes, Zoltan","How an interviewee knows what information is key to disclose or withhold","Peer Community in Registered Reports","","2823-9393","10.24072/pci.rr.100476","https://rr.peercommunityin.org/articles/rec?id=476","A recommendation of: David A. Neequaye & Alexandra Lorson How Intelligence Interviewees Mentally Identify Relevant Information https://psyarxiv.com/bpdn2","2023-07-08","2023-08-22 14:43:45","2023-08-22T14:43:45Z","2023-08-21 13:24:38","100476","","","1","","PCI Registered Reports","","","","","","","","en","(C) Peer Community in Registered Reports, 2023","","","","rr.peercommunityin.org","","Company: Peer Community in Registered Reports Distributor: Peer Community in Registered Reports Institution: Peer Community in Registered Reports Label: Peer Community in Registered Reports Publisher: Peer Community In Citation Key: dienesHowIntervieweeKnows2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DP6IVK8A","journalArticle","2023","Cimpian, Joseph R; Timmer, Jennifer D; Kim, Taek H","Mitigating invalid and mischievous survey responses: A registered report examining risk disparities between heterosexual and lesbian, gay, bisexual, or questioning youth","Child development","","1467-8624","10.1111/cdev.13957","https://doi.org/10.1111/cdev.13957","In a Registered Report, the authors propose a new survey-bias-mitigation method-incorporating inverse probability weighting via boosted regression-to better understand lesbian, gay, bisexual, or questioning (LGBQ)-heterosexual youth risk disparities. This method is tested using the 2019 US Centers for Disease Control and Prevention-collected Youth Risk Behavior Survey (YRBS) national data, which contain 12,847 observations (ages 12-18 [M = 16, SD = 1.25]; 49.1% male [8.7% LGBQ] and 50.9% female [22.4% LGBQ]; nationally representative regarding race and ethnicity). Looking across 44 outcomes, the authors found that the YRBS contains responses that are potentially biased against LGBQ youth in systematic ways, inflating perceived risk for this group in some outcomes. This potential bias is more pronounced among reported males than among reported females, and it is more pronounced for low-incidence outcomes. For example, the steroid-use disparity estimate among reported males reduced by 67%, while the reduction in bullying victimization was small and not statistically significant. The authors discuss robustness of results, the new method, and data policy implications.","2023-06-01","2023-08-18 21:45:57","2023-08-18T21:45:57Z","2023-08-18 13:56:56","","","","","","Child Dev","Mitigating invalid and mischievous survey responses","","","","","","","eng","","","","","Europe PMC","","PMID: 37363898 Citation Key: cimpianMitigatingInvalidMischievous2023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
